timestamp,apparent,active,reactive
2017-12-06 17:08:26.299163,34.72,13.54,-31.971
2017-12-06 17:08:26.463533,34.72,13.54,-31.971
2017-12-06 17:08:26.596592,37.04,13.7,-34.4132
2017-12-06 17:08:26.751432,37.04,14.44,-34.1094
2017-12-06 17:08:26.916437,37.04,14.44,-34.1094
2017-12-06 17:08:27.028391,37.04,13.33,-34.5583
2017-12-06 17:08:27.156570,37.04,13.33,-34.5583
2017-12-06 17:08:27.268885,37.04,13.33,-34.5583
2017-12-06 17:08:27.364901,37.04,14.44,-34.1094
2017-12-06 17:08:27.476714,37.04,14.44,-34.1094
2017-12-06 17:08:27.572412,37.04,15.18,-33.7865
2017-12-06 17:08:27.684379,37.04,15.18,-33.7865
2017-12-06 17:08:27.796357,37.04,14.44,-34.1094
2017-12-06 17:08:27.908417,37.04,14.44,-34.1094
2017-12-06 17:08:28.036319,37.04,14.44,-34.1094
2017-12-06 17:08:28.132704,37.04,14.07,-34.2636
2017-12-06 17:08:28.228293,37.04,14.07,-34.2636
2017-12-06 17:08:28.326479,37.04,14.44,-34.1094
2017-12-06 17:08:28.436252,37.04,14.44,-34.1094
2017-12-06 17:08:28.532228,37.04,15.18,-33.7865
2017-12-06 17:08:28.660341,37.03,15.18,-33.7756
2017-12-06 17:08:28.774322,37.03,15.18,-33.7756
2017-12-06 17:08:28.868183,37.04,15.55,-33.6178
2017-12-06 17:08:28.981212,37.04,15.55,-33.6178
2017-12-06 17:08:29.092186,37.04,14.44,-34.1094
2017-12-06 17:08:29.188183,37.04,14.44,-34.1094
2017-12-06 17:08:29.300285,37.04,12.96,-34.6987
2017-12-06 17:08:29.412112,39.35,13.77,-36.862
2017-12-06 17:08:29.524072,39.35,13.77,-36.862
2017-12-06 17:08:29.620165,37.04,14.07,-34.2636
2017-12-06 17:08:29.732032,37.04,14.07,-34.2636
2017-12-06 17:08:29.844073,34.72,12.85,-32.2545
2017-12-06 17:08:29.940122,34.72,12.85,-32.2545
2017-12-06 17:08:30.052025,37.03,13.7,-34.4025
2017-12-06 17:08:30.195964,37.03,13.7,-34.4025
2017-12-06 17:08:30.291935,37.03,12.59,-34.824
2017-12-06 17:08:30.403921,37.03,12.59,-34.824
2017-12-06 17:08:30.500195,37.03,12.59,-34.824
2017-12-06 17:08:30.595905,39.35,14.95,-36.3995
2017-12-06 17:08:30.691864,39.35,14.95,-36.3995
2017-12-06 17:08:30.803840,34.72,13.19,-32.117
2017-12-06 17:08:30.947810,34.72,13.19,-32.117
2017-12-06 17:08:31.060287,34.72,13.19,-32.117
2017-12-06 17:08:31.155777,37.04,14.07,-34.2636
2017-12-06 17:08:31.252051,37.04,14.07,-34.2636
2017-12-06 17:08:31.347788,37.04,14.81,-33.9503
2017-12-06 17:08:31.443762,37.04,14.81,-33.9503
2017-12-06 17:08:31.555733,34.72,13.19,-32.117
2017-12-06 17:08:31.683677,34.72,13.19,-32.117
2017-12-06 17:08:31.795698,34.72,12.5,-32.3918
2017-12-06 17:08:31.907645,37.04,13.33,-34.5583
2017-12-06 17:08:32.019744,37.04,13.33,-34.5583
2017-12-06 17:08:32.131583,37.04,13.7,-34.4132
2017-12-06 17:08:32.243585,37.04,13.7,-34.4132
2017-12-06 17:08:32.339654,37.04,13.33,-34.5583
2017-12-06 17:08:32.453921,37.04,13.33,-34.5583
2017-12-06 17:08:32.547522,37.04,12.22,-34.9662
2017-12-06 17:08:32.660009,37.04,12.22,-34.9662
2017-12-06 17:08:32.771650,37.04,14.07,-34.2636
2017-12-06 17:08:32.915682,37.04,14.07,-34.2636
2017-12-06 17:08:33.027445,37.04,14.44,-34.1094
2017-12-06 17:08:33.155684,37.04,14.44,-34.1094
2017-12-06 17:08:33.251475,37.04,14.44,-34.1094
2017-12-06 17:08:33.363397,37.04,14.44,-34.1094
2017-12-06 17:08:33.477337,37.04,14.44,-34.1094
2017-12-06 17:08:33.587389,37.04,12.96,-34.6987
2017-12-06 17:08:33.699426,37.04,12.96,-34.6987
2017-12-06 17:08:33.811377,37.04,14.07,-34.2636
2017-12-06 17:08:33.939369,37.04,14.07,-34.2636
2017-12-06 17:08:34.051771,37.04,13.7,-34.4132
2017-12-06 17:08:34.163334,37.04,13.7,-34.4132
2017-12-06 17:08:34.275329,37.04,13.7,-34.4132
2017-12-06 17:08:34.371346,37.04,13.33,-34.5583
2017-12-06 17:08:34.499374,37.04,13.33,-34.5583
2017-12-06 17:08:34.611312,37.04,14.07,-34.2636
2017-12-06 17:08:34.723187,37.04,14.07,-34.2636
2017-12-06 17:08:34.835127,37.04,13.7,-34.4132
2017-12-06 17:08:34.947156,37.04,13.7,-34.4132
2017-12-06 17:08:35.062441,37.04,13.7,-34.4132
2017-12-06 17:08:35.155074,37.04,13.7,-34.4132
2017-12-06 17:08:35.267138,37.04,13.7,-34.4132
2017-12-06 17:08:35.379206,37.04,12.96,-34.6987
2017-12-06 17:08:35.506915,37.04,12.96,-34.6987
2017-12-06 17:08:35.602972,34.72,13.89,-31.8205
2017-12-06 17:08:35.714905,34.72,13.89,-31.8205
2017-12-06 17:08:35.833624,37.04,14.44,-34.1094
2017-12-06 17:08:35.939216,37.04,14.44,-34.1094
2017-12-06 17:08:36.050924,37.04,13.7,-34.4132
2017-12-06 17:08:36.178965,37.04,13.7,-34.4132
2017-12-06 17:08:36.290956,37.04,13.7,-34.4132
2017-12-06 17:08:36.402766,37.04,13.7,-34.4132
2017-12-06 17:08:36.514916,37.04,13.7,-34.4132
2017-12-06 17:08:36.626760,37.04,13.7,-34.4132
2017-12-06 17:08:36.754750,37.04,13.7,-34.4132
2017-12-06 17:08:36.850850,37.04,14.44,-34.1094
2017-12-06 17:08:36.978783,37.04,14.44,-34.1094
2017-12-06 17:08:37.090838,37.04,13.33,-34.5583
2017-12-06 17:08:37.202637,37.04,13.33,-34.5583
2017-12-06 17:08:37.317175,37.04,12.22,-34.9662
2017-12-06 17:08:37.410692,37.04,12.22,-34.9662
2017-12-06 17:08:37.522594,37.04,14.82,-33.946
2017-12-06 17:08:37.650695,34.72,13.89,-31.8205
2017-12-06 17:08:37.762561,34.72,13.89,-31.8205
2017-12-06 17:08:37.874524,37.04,14.44,-34.1094
2017-12-06 17:08:38.018884,37.04,14.44,-34.1094
2017-12-06 17:08:38.131107,37.04,14.45,-34.1051
2017-12-06 17:08:38.242472,37.04,14.45,-34.1051
2017-12-06 17:08:38.354419,37.04,13.33,-34.5583
2017-12-06 17:08:38.466387,37.04,13.33,-34.5583
2017-12-06 17:08:38.578455,37.04,14.82,-33.946
2017-12-06 17:08:38.690515,37.04,14.82,-33.946
2017-12-06 17:08:38.818322,37.04,14.45,-34.1051
2017-12-06 17:08:38.946322,37.04,14.45,-34.1051
2017-12-06 17:08:39.058315,37.04,14.08,-34.2595
2017-12-06 17:08:39.186328,37.04,14.08,-34.2595
2017-12-06 17:08:39.282253,37.04,14.45,-34.1051
2017-12-06 17:08:39.410385,39.36,15.35,-36.2434
2017-12-06 17:08:39.522531,39.36,16.14,-35.8986
2017-12-06 17:08:39.658741,37.04,15.19,-33.782
2017-12-06 17:08:39.762166,37.04,15.19,-33.782
2017-12-06 17:08:39.874182,37.04,14.82,-33.946
2017-12-06 17:08:39.970208,37.04,14.82,-33.946
2017-12-06 17:08:40.082142,37.04,14.44,-34.1094
2017-12-06 17:08:40.194129,37.04,14.44,-34.1094
2017-12-06 17:08:40.306068,37.04,13.7,-34.4132
2017-12-06 17:08:40.434081,37.04,13.7,-34.4132
2017-12-06 17:08:40.530253,37.04,14.44,-34.1094
2017-12-06 17:08:40.668710,37.04,14.44,-34.1094
2017-12-06 17:08:40.770144,37.04,14.44,-34.1094
2017-12-06 17:08:40.882034,37.04,14.82,-33.946
2017-12-06 17:08:40.977963,37.04,14.82,-33.946
2017-12-06 17:08:41.090109,37.04,13.33,-34.5583
2017-12-06 17:08:41.217962,37.04,13.33,-34.5583
2017-12-06 17:08:41.345938,37.04,14.07,-34.2636
2017-12-06 17:08:41.457901,37.04,14.07,-34.2636
2017-12-06 17:08:41.585846,37.04,14.07,-34.2636
2017-12-06 17:08:41.697874,37.04,14.07,-34.2636
2017-12-06 17:08:41.816781,37.04,14.82,-33.946
2017-12-06 17:08:41.937826,37.04,14.82,-33.946
2017-12-06 17:08:42.049907,37.04,13.33,-34.5583
2017-12-06 17:08:42.161769,37.04,13.33,-34.5583
2017-12-06 17:08:42.273762,37.04,14.82,-33.946
2017-12-06 17:08:42.401704,37.04,14.82,-33.946
2017-12-06 17:08:42.531372,37.04,14.82,-33.946
2017-12-06 17:08:42.625758,37.04,14.44,-34.1094
2017-12-06 17:08:42.737642,37.04,14.44,-34.1094
2017-12-06 17:08:42.849757,37.04,14.45,-34.1051
2017-12-06 17:08:42.978733,37.04,14.45,-34.1051
2017-12-06 17:08:43.098702,34.73,13.2,-32.1237
2017-12-06 17:08:43.201615,34.73,13.2,-32.1237
2017-12-06 17:08:43.329664,34.73,14.58,-31.5214
2017-12-06 17:08:43.441574,34.73,14.58,-31.5214
2017-12-06 17:08:43.553492,37.04,13.7,-34.4132
2017-12-06 17:08:43.708721,37.04,13.71,-34.4093
2017-12-06 17:08:43.809693,37.04,14.82,-33.946
2017-12-06 17:08:43.937813,37.04,14.82,-33.946
2017-12-06 17:08:44.049697,37.04,14.08,-34.2595
2017-12-06 17:08:44.193510,37.04,14.08,-34.2595
2017-12-06 17:08:44.310564,37.04,14.08,-34.2595
2017-12-06 17:08:44.434200,37.04,14.08,-34.2595
2017-12-06 17:08:44.545442,37.04,14.08,-34.2595
2017-12-06 17:08:44.657441,37.04,14.08,-34.2595
2017-12-06 17:08:44.753400,37.04,14.08,-34.2595
2017-12-06 17:08:44.865406,37.04,12.97,-34.695
2017-12-06 17:08:44.993387,37.04,12.97,-34.695
2017-12-06 17:08:45.105291,37.04,14.45,-34.1051
2017-12-06 17:08:45.217355,37.04,14.45,-34.1051
2017-12-06 17:08:45.329696,37.04,12.97,-34.695
2017-12-06 17:08:45.441785,37.04,12.97,-34.695
2017-12-06 17:08:45.569340,37.04,13.71,-34.4093
2017-12-06 17:08:45.697272,37.04,13.71,-34.4093
2017-12-06 17:08:45.809336,37.04,14.45,-34.1051
2017-12-06 17:08:45.905199,37.04,14.45,-34.1051
2017-12-06 17:08:46.017220,37.04,14.45,-34.1051
2017-12-06 17:08:46.140334,37.04,13.71,-34.4093
2017-12-06 17:08:46.241223,37.04,13.71,-34.4093
2017-12-06 17:08:46.353171,37.04,13.34,-34.5544
2017-12-06 17:08:46.470475,37.04,13.34,-34.5544
2017-12-06 17:08:46.577099,37.04,14.45,-34.1051
2017-12-06 17:08:46.689189,37.04,14.45,-34.1051
2017-12-06 17:08:46.817097,37.04,13.71,-34.4093
2017-12-06 17:08:46.913253,37.04,13.71,-34.4093
2017-12-06 17:08:47.009174,37.04,13.71,-34.4093
2017-12-06 17:08:47.121089,37.04,13.34,-34.5544
2017-12-06 17:08:47.232994,37.04,13.34,-34.5544
2017-12-06 17:08:47.348706,37.04,12.97,-34.695
2017-12-06 17:08:47.457900,37.04,12.97,-34.695
2017-12-06 17:08:47.553282,37.04,14.08,-34.2595
2017-12-06 17:08:47.664923,34.73,13.2,-32.1237
2017-12-06 17:08:47.792891,34.73,12.85,-32.2653
2017-12-06 17:08:47.920959,34.73,12.85,-32.2653
2017-12-06 17:08:48.032860,34.73,12.85,-32.2653
2017-12-06 17:08:48.164562,37.04,13.71,-34.4093
2017-12-06 17:08:48.273820,37.04,14.45,-34.1051
2017-12-06 17:08:48.400897,37.04,14.45,-34.1051
2017-12-06 17:08:48.512787,37.04,14.45,-34.1051
2017-12-06 17:08:48.636910,37.04,14.45,-34.1051
2017-12-06 17:08:48.736715,37.04,14.45,-34.1051
2017-12-06 17:08:48.848777,37.05,13.71,-34.42
2017-12-06 17:08:48.976689,37.05,13.71,-34.42
2017-12-06 17:08:49.073072,37.05,14.08,-34.2703
2017-12-06 17:08:49.184675,37.05,14.08,-34.2703
2017-12-06 17:08:49.280724,37.05,14.82,-33.9569
2017-12-06 17:08:49.408706,34.73,13.89,-31.8314
2017-12-06 17:08:49.520755,34.73,12.16,-32.5316
2017-12-06 17:08:49.664764,37.05,12.97,-34.7056
2017-12-06 17:08:49.792626,37.05,13.34,-34.5651
2017-12-06 17:08:49.907875,34.73,12.5,-32.4025
2017-12-06 17:08:50.000672,34.73,12.5,-32.4025
2017-12-06 17:08:50.118681,37.05,14.82,-33.9569
2017-12-06 17:08:50.224452,37.05,14.82,-33.9569
2017-12-06 17:08:50.336834,37.05,14.08,-34.2703
2017-12-06 17:08:50.432382,37.05,14.08,-34.2703
2017-12-06 17:08:50.528450,37.05,13.71,-34.42
2017-12-06 17:08:50.656423,37.05,13.71,-34.42
2017-12-06 17:08:50.768927,37.05,13.71,-34.42
2017-12-06 17:08:50.864350,37.05,14.45,-34.116
2017-12-06 17:08:50.976286,37.05,14.45,-34.116
2017-12-06 17:08:51.088256,37.05,14.08,-34.2703
2017-12-06 17:08:51.200423,37.05,14.08,-34.2703
2017-12-06 17:08:51.312219,37.05,14.82,-33.9569
2017-12-06 17:08:51.440342,37.05,14.82,-33.9569
2017-12-06 17:08:51.536279,37.05,13.34,-34.5651
2017-12-06 17:08:51.668683,37.05,13.34,-34.5651
2017-12-06 17:08:51.776179,37.05,13.71,-34.42
2017-12-06 17:08:51.904037,37.05,13.71,-34.42
2017-12-06 17:08:52.016045,37.05,13.71,-34.42
2017-12-06 17:08:52.127957,37.05,14.45,-34.116
2017-12-06 17:08:52.240120,37.05,14.45,-34.116
2017-12-06 17:08:52.356167,37.05,13.71,-34.42
2017-12-06 17:08:52.463952,37.05,13.71,-34.42
2017-12-06 17:08:52.576197,34.73,12.5,-32.4025
2017-12-06 17:08:52.687966,34.73,12.5,-32.4025
2017-12-06 17:08:52.799989,34.73,13.2,-32.1237
2017-12-06 17:08:52.927859,37.05,14.08,-34.2703
2017-12-06 17:08:53.039987,37.05,14.08,-34.2703
2017-12-06 17:08:53.151848,37.05,14.08,-34.2703
2017-12-06 17:08:53.263739,37.05,14.08,-34.2703
2017-12-06 17:08:53.375801,37.05,14.08,-34.2703
2017-12-06 17:08:53.496546,37.05,14.08,-34.2703
2017-12-06 17:08:53.599858,37.05,13.71,-34.42
2017-12-06 17:08:53.727711,37.05,13.71,-34.42
2017-12-06 17:08:53.871704,37.05,14.82,-33.9569
2017-12-06 17:08:53.983688,37.05,14.82,-33.9569
2017-12-06 17:08:54.096028,37.05,13.71,-34.42
2017-12-06 17:08:54.239960,37.05,13.71,-34.42
2017-12-06 17:08:54.351612,37.05,14.08,-34.2703
2017-12-06 17:08:54.479845,37.05,14.08,-34.2703
2017-12-06 17:08:54.608016,37.05,14.08,-34.2703
2017-12-06 17:08:54.719675,37.05,14.08,-34.2703
2017-12-06 17:08:54.847554,37.05,12.97,-34.7056
2017-12-06 17:08:54.975561,37.05,12.97,-34.7056
2017-12-06 17:08:55.087483,37.05,14.08,-34.2703
2017-12-06 17:08:55.183624,37.05,14.08,-34.2703
2017-12-06 17:08:55.295405,37.05,14.08,-34.2703
2017-12-06 17:08:55.423397,37.05,14.08,-34.2703
2017-12-06 17:08:55.535430,37.05,13.34,-34.5651
2017-12-06 17:08:55.663429,37.05,13.34,-34.5651
2017-12-06 17:08:55.791516,37.05,15.19,-33.793
2017-12-06 17:08:55.903287,37.05,15.19,-33.793
2017-12-06 17:08:56.031354,37.05,13.71,-34.42
2017-12-06 17:08:56.160322,37.05,13.71,-34.42
2017-12-06 17:08:56.271403,37.05,13.71,-34.42
2017-12-06 17:08:56.399382,37.05,13.71,-34.42
2017-12-06 17:08:56.511255,37.05,13.71,-34.42
2017-12-06 17:08:56.639266,37.05,13.34,-34.5651
2017-12-06 17:08:56.751378,37.05,13.34,-34.5651
2017-12-06 17:08:56.869790,37.05,14.08,-34.2703
2017-12-06 17:08:56.977120,37.05,14.08,-34.2703
2017-12-06 17:08:57.087420,37.05,13.71,-34.42
2017-12-06 17:08:57.208753,37.05,13.71,-34.42
2017-12-06 17:08:57.311153,37.05,13.71,-34.42
2017-12-06 17:08:57.439178,37.05,13.71,-34.42
2017-12-06 17:08:57.551359,37.05,14.45,-34.116
2017-12-06 17:08:57.696442,37.05,14.45,-34.116
2017-12-06 17:08:57.816477,37.05,14.45,-34.116
2017-12-06 17:08:57.934956,37.05,14.45,-34.116
2017-12-06 17:08:58.046910,37.05,14.45,-34.116
2017-12-06 17:08:58.159323,37.05,14.45,-34.116
2017-12-06 17:08:58.254874,37.05,14.45,-34.116
2017-12-06 17:08:58.368092,39.37,14.17,-36.7316
2017-12-06 17:08:58.462900,39.37,14.17,-36.7316
2017-12-06 17:08:58.574892,37.05,13.34,-34.5651
2017-12-06 17:08:58.686902,37.05,13.34,-34.5651
2017-12-06 17:08:58.798918,37.05,14.82,-33.9569
2017-12-06 17:08:58.910957,37.05,14.82,-33.9569
2017-12-06 17:08:59.006757,37.05,13.71,-34.42
2017-12-06 17:08:59.150870,37.05,13.71,-34.42
2017-12-06 17:08:59.262759,37.05,13.71,-34.42
2017-12-06 17:08:59.374751,37.05,13.71,-34.42
2017-12-06 17:08:59.502719,37.05,13.71,-34.42
2017-12-06 17:08:59.614644,37.05,14.45,-34.116
2017-12-06 17:08:59.742664,37.05,14.45,-34.116
2017-12-06 17:08:59.854668,37.05,13.34,-34.5651
2017-12-06 17:08:59.968744,37.05,13.34,-34.5651
2017-12-06 17:09:00.062757,37.05,14.82,-33.9569
2017-12-06 17:09:00.190833,37.05,14.82,-33.9569
2017-12-06 17:09:00.286682,37.05,14.82,-33.9569
2017-12-06 17:09:00.414630,37.05,14.82,-33.9569
2017-12-06 17:09:00.526716,37.05,14.82,-33.9569
2017-12-06 17:09:00.622624,37.05,13.71,-34.42
2017-12-06 17:09:00.734634,37.05,13.71,-34.42
2017-12-06 17:09:00.846617,37.05,12.6,-34.8417
2017-12-06 17:09:00.987237,37.05,13.71,-34.42
2017-12-06 17:09:01.150627,37.05,13.71,-34.42
2017-12-06 17:09:01.262523,37.05,12.97,-34.7056
2017-12-06 17:09:01.406506,37.05,12.97,-34.7056
2017-12-06 17:09:01.529650,37.05,12.97,-34.7056
2017-12-06 17:09:01.630602,37.05,13.71,-34.42
2017-12-06 17:09:01.742543,37.05,13.71,-34.42
2017-12-06 17:09:01.838369,37.05,14.45,-34.116
2017-12-06 17:09:01.950544,37.05,14.45,-34.116
2017-12-06 17:09:02.062462,37.05,13.71,-34.42
2017-12-06 17:09:02.197551,37.05,13.71,-34.42
2017-12-06 17:09:02.302354,37.05,14.82,-33.9569
2017-12-06 17:09:02.446290,37.05,14.82,-33.9569
2017-12-06 17:09:02.574278,37.05,14.45,-34.116
2017-12-06 17:09:02.686303,37.05,14.45,-34.116
2017-12-06 17:09:02.782229,37.05,14.45,-34.116
2017-12-06 17:09:02.910331,37.06,14.45,-34.1268
2017-12-06 17:09:03.008666,37.06,14.45,-34.1268
2017-12-06 17:09:03.118193,39.37,16.14,-35.9096
2017-12-06 17:09:03.230350,39.37,16.14,-35.9096
2017-12-06 17:09:03.326171,37.06,14.45,-34.1268
2017-12-06 17:09:03.454119,37.05,14.45,-34.116
2017-12-06 17:09:03.550278,37.05,14.08,-34.2703
2017-12-06 17:09:03.662070,37.05,14.08,-34.2703
2017-12-06 17:09:03.790137,37.05,14.45,-34.116
2017-12-06 17:09:03.902099,37.05,14.45,-34.116
2017-12-06 17:09:03.997995,37.05,14.45,-34.116
2017-12-06 17:09:04.110154,37.05,14.45,-34.116
2017-12-06 17:09:04.221998,37.05,14.45,-34.116
2017-12-06 17:09:04.333968,37.05,13.34,-34.5651
2017-12-06 17:09:04.445968,37.05,13.34,-34.5651
2017-12-06 17:09:04.567180,37.05,13.34,-34.5651
2017-12-06 17:09:04.685874,37.05,13.34,-34.5651
2017-12-06 17:09:04.797906,37.05,13.71,-34.42
2017-12-06 17:09:04.910224,37.05,13.71,-34.42
2017-12-06 17:09:05.005855,37.05,13.71,-34.42
2017-12-06 17:09:05.101944,37.05,13.71,-34.42
2017-12-06 17:09:05.213822,37.05,13.71,-34.42
2017-12-06 17:09:05.325809,37.05,13.71,-34.42
2017-12-06 17:09:05.437862,37.05,13.71,-34.42
2017-12-06 17:09:05.549842,37.05,13.71,-34.42
2017-12-06 17:09:05.677753,37.05,13.71,-34.42
2017-12-06 17:09:05.789838,37.05,14.45,-34.116
2017-12-06 17:09:05.933715,37.05,14.45,-34.116
2017-12-06 17:09:06.045729,37.05,14.08,-34.2703
2017-12-06 17:09:06.157626,37.05,14.08,-34.2703
2017-12-06 17:09:06.269742,37.05,14.08,-34.2703
2017-12-06 17:09:06.383850,37.05,14.08,-34.2703
2017-12-06 17:09:06.494136,37.05,14.08,-34.2703
2017-12-06 17:09:06.590415,37.05,13.71,-34.42
2017-12-06 17:09:06.701658,37.06,13.71,-34.4308
2017-12-06 17:09:06.829647,37.06,14.45,-34.1268
2017-12-06 17:09:06.941592,37.06,14.45,-34.1268
2017-12-06 17:09:07.056065,37.06,13.71,-34.4308
2017-12-06 17:09:07.166313,37.06,13.71,-34.4308
2017-12-06 17:09:07.261771,37.06,13.71,-34.4308
2017-12-06 17:09:07.375968,39.37,13.78,-36.8796
2017-12-06 17:09:07.469612,39.37,13.78,-36.8796
2017-12-06 17:09:07.581469,37.06,14.08,-34.2811
2017-12-06 17:09:07.711555,37.06,14.08,-34.2811
2017-12-06 17:09:07.805352,34.74,12.85,-32.2761
2017-12-06 17:09:07.933328,34.74,12.85,-32.2761
2017-12-06 17:09:08.045268,34.74,22.58,-26.401
2017-12-06 17:09:08.157284,62.53,40.65,-47.514
2017-12-06 17:09:08.285180,62.53,50.65,-36.6685
2017-12-06 17:09:08.413161,74.11,60.03,-43.4591
2017-12-06 17:09:08.525085,74.11,60.03,-43.4591
2017-12-06 17:09:08.621373,88.00,73.92,-47.7476
2017-12-06 17:09:08.749246,88.00,73.92,-47.7476
2017-12-06 17:09:08.861138,85.68,72.83,-45.1315
2017-12-06 17:09:08.989100,85.68,72.83,-45.1315
2017-12-06 17:09:09.101113,81.05,68.89,-42.6998
2017-12-06 17:09:09.221258,81.05,68.89,-42.6998
2017-12-06 17:09:09.324945,71.79,58.15,-42.0997
2017-12-06 17:09:09.436977,71.78,58.14,-42.0964
2017-12-06 17:09:09.560884,71.78,58.14,-42.0964
2017-12-06 17:09:09.661051,81.04,65.64,-47.5276
2017-12-06 17:09:09.772961,81.04,65.64,-47.5276
2017-12-06 17:09:09.901011,81.04,65.64,-47.5276
2017-12-06 17:09:10.012787,81.04,67.26,-45.2059
2017-12-06 17:09:10.163527,78.72,65.34,-43.9036
2017-12-06 17:09:10.268947,78.72,65.34,-43.9036
2017-12-06 17:09:10.381276,78.72,64.55,-45.057
2017-12-06 17:09:10.498693,78.72,64.55,-45.057
2017-12-06 17:09:10.604756,78.71,65.33,-43.9005
2017-12-06 17:09:10.717317,78.71,65.33,-43.9005
2017-12-06 17:09:10.813118,78.71,63.76,-46.1511
2017-12-06 17:09:10.908874,78.71,63.76,-46.1511
2017-12-06 17:09:11.004704,78.71,63.76,-46.1511
2017-12-06 17:09:11.116710,78.71,65.33,-43.9005
2017-12-06 17:09:11.212661,78.71,65.33,-43.9005
2017-12-06 17:09:11.324690,76.40,62.64,-43.74
2017-12-06 17:09:11.448730,76.39,62.64,-43.7226
2017-12-06 17:09:11.548652,76.39,63.41,-42.5982
2017-12-06 17:09:11.660701,78.71,65.33,-43.9005
2017-12-06 17:09:11.756525,78.71,65.33,-43.9005
2017-12-06 17:09:11.868639,76.39,63.41,-42.5982
2017-12-06 17:09:11.989758,76.39,63.41,-42.5982
2017-12-06 17:09:12.108495,76.39,63.41,-42.5982
2017-12-06 17:09:12.220603,76.39,63.41,-42.5982
2017-12-06 17:09:12.332464,78.71,63.75,-46.1649
2017-12-06 17:09:12.460673,78.71,63.75,-46.1649
2017-12-06 17:09:12.572363,76.39,63.41,-42.5982
2017-12-06 17:09:12.700479,76.39,63.41,-42.5982
2017-12-06 17:09:12.812377,78.71,64.54,-45.0539
2017-12-06 17:09:12.940487,78.70,64.54,-45.0364
2017-12-06 17:09:13.052262,78.70,63.75,-46.1479
2017-12-06 17:09:13.180435,78.70,63.75,-46.1479
2017-12-06 17:09:13.292316,78.70,65.32,-43.8975
2017-12-06 17:09:13.404352,78.70,65.32,-43.8975
2017-12-06 17:09:13.500434,78.70,65.32,-43.8975
2017-12-06 17:09:13.612247,78.70,66.1,-42.7139
2017-12-06 17:09:13.724141,78.70,66.1,-42.7139
2017-12-06 17:09:13.820334,78.70,65.32,-43.8975
2017-12-06 17:09:13.932124,78.69,65.32,-43.8795
2017-12-06 17:09:14.046238,78.69,65.32,-43.8795
2017-12-06 17:09:14.156143,78.69,65.32,-43.8795
2017-12-06 17:09:14.252112,78.69,65.32,-43.8795
2017-12-06 17:09:14.364147,78.69,65.31,-43.8944
2017-12-06 17:09:14.486873,78.69,65.31,-43.8944
2017-12-06 17:09:14.588073,78.69,64.53,-45.0333
2017-12-06 17:09:14.700187,78.69,64.52,-45.0476
2017-12-06 17:09:14.796020,78.69,66.1,-42.6955
2017-12-06 17:09:14.908023,78.69,66.1,-42.6955
2017-12-06 17:09:15.003917,78.69,66.1,-42.6955
2017-12-06 17:09:15.131922,76.37,62.62,-43.7163
2017-12-06 17:09:15.227985,76.37,62.62,-43.7163
2017-12-06 17:09:15.340001,76.37,62.62,-43.7163
2017-12-06 17:09:15.467859,76.37,62.62,-43.7163
2017-12-06 17:09:15.579997,69.43,55.54,-41.6633
2017-12-06 17:09:15.698694,69.43,55.54,-41.6633
2017-12-06 17:09:15.803801,81.00,66.42,-46.3614
2017-12-06 17:09:15.931833,81.00,66.42,-46.3614
2017-12-06 17:09:16.045068,81.00,68.85,-42.6694
2017-12-06 17:09:16.155742,83.31,70.81,-43.8919
2017-12-06 17:09:16.267757,83.31,70.81,-43.8919
2017-12-06 17:09:16.384500,83.31,70.81,-43.8919
2017-12-06 17:09:16.492796,83.31,70.81,-43.8919
2017-12-06 17:09:16.587828,85.63,71.93,-46.4604
2017-12-06 17:09:16.715813,85.63,71.93,-46.4604
2017-12-06 17:09:16.827827,83.31,70.82,-43.8758
2017-12-06 17:09:16.939886,83.31,70.82,-43.8758
2017-12-06 17:09:17.052854,83.31,71.65,-42.5069
2017-12-06 17:09:17.163673,85.63,73.64,-43.6995
2017-12-06 17:09:17.291689,85.63,71.93,-46.4604
2017-12-06 17:09:17.403681,83.31,69.98,-45.2035
2017-12-06 17:09:17.528838,83.31,69.98,-45.2035
2017-12-06 17:09:17.627653,71.75,58.11,-42.0867
2017-12-06 17:09:17.739696,71.75,58.11,-42.0867
2017-12-06 17:09:17.835607,81.00,66.42,-46.3614
2017-12-06 17:09:17.963953,81.00,66.42,-46.3614
2017-12-06 17:09:18.059698,81.00,67.23,-45.1788
2017-12-06 17:09:18.155547,78.69,65.31,-43.8944
2017-12-06 17:09:18.268087,78.69,65.31,-43.8944
2017-12-06 17:09:18.363516,76.38,62.63,-43.7194
2017-12-06 17:09:18.479008,76.38,62.63,-43.7194
2017-12-06 17:09:18.587454,78.69,64.53,-45.0333
2017-12-06 17:09:18.699531,78.69,64.52,-45.0476
2017-12-06 17:09:18.811501,78.69,63.74,-46.1446
2017-12-06 17:09:18.939536,78.69,63.74,-46.1446
2017-12-06 17:09:19.053510,78.69,65.31,-43.8944
2017-12-06 17:09:19.179473,78.68,65.31,-43.8765
2017-12-06 17:09:19.291958,78.68,65.31,-43.8765
2017-12-06 17:09:19.408722,78.68,65.3,-43.8914
2017-12-06 17:09:19.515260,78.68,65.3,-43.8914
2017-12-06 17:09:19.627262,78.68,65.3,-43.8914
